nohup: ignoring input
 Simulation of FPR_fixed, simulation tag : 5
 Advancement : 88.8 % done in 936.31s.
 Advancement : 88.8 % done in 936.50s.
 Advancement : 88.9 % done in 936.93s.
 Advancement : 88.9 % done in 937.49s.
 Advancement : 89.0 % done in 938.18s.
 Advancement : 89.0 % done in 938.54s.
 Advancement : 89.1 % done in 938.82s.
 Advancement : 89.1 % done in 939.03s.
 Advancement : 89.2 % done in 939.18s.
 Advancement : 89.2 % done in 940.02s.
 Advancement : 89.3 % done in 941.13s.
 Advancement : 89.3 % done in 941.28s.
 Advancement : 89.4 % done in 941.70s.
 Advancement : 89.5 % done in 941.94s.
 Advancement : 89.5 % done in 942.11s.
 Advancement : 89.5 % done in 942.21s.
 Advancement : 89.6 % done in 942.25s.
 Advancement : 89.6 % done in 942.89s.
 Advancement : 89.7 % done in 944.85s.
 Advancement : 89.8 % done in 944.96s.
 Advancement : 89.8 % done in 945.68s.
 Advancement : 89.8 % done in 946.12s.
 Advancement : 89.9 % done in 946.52s.
 Advancement : 90.0 % done in 946.85s.
 Advancement : 90.0 % done in 947.29s.
 Advancement : 90.0 % done in 948.17s.
 Advancement : 90.1 % done in 948.53s.
 Advancement : 90.1 % done in 948.66s.
 Advancement : 90.2 % done in 948.70s.
 Advancement : 90.2 % done in 949.84s.
 Advancement : 90.3 % done in 950.29s.
 Advancement : 90.3 % done in 950.69s.
 Advancement : 90.4 % done in 950.85s.
 Advancement : 90.5 % done in 951.10s.
 Advancement : 90.5 % done in 951.34s.
 Advancement : 90.5 % done in 951.79s.
 Advancement : 90.6 % done in 952.77s.
 Advancement : 90.6 % done in 955.04s.
 Advancement : 90.7 % done in 955.22s.
 Advancement : 90.8 % done in 955.50s.
 Advancement : 90.8 % done in 956.21s.
 Advancement : 90.8 % done in 956.51s.
 Advancement : 90.9 % done in 956.83s.
 Advancement : 91.0 % done in 956.98s.
 Advancement : 91.0 % done in 958.13s.
 Advancement : 91.0 % done in 958.96s.
 Advancement : 91.1 % done in 959.78s.
 Advancement : 91.1 % done in 959.93s.
 Advancement : 91.2 % done in 960.74s.
 Advancement : 91.2 % done in 960.85s.
 Advancement : 91.3 % done in 962.22s.
 Advancement : 91.3 % done in 963.16s.
 Advancement : 91.4 % done in 963.24s.
 Advancement : 91.5 % done in 963.41s.
 Advancement : 91.5 % done in 963.53s.
 Advancement : 91.5 % done in 963.77s.
 Advancement : 91.6 % done in 964.04s.
 Advancement : 91.6 % done in 964.59s.
 Advancement : 91.7 % done in 965.36s.
 Advancement : 91.8 % done in 966.21s.
 Advancement : 91.8 % done in 966.22s.
 Advancement : 91.8 % done in 966.51s.
 Advancement : 91.9 % done in 966.68s.
 Advancement : 92.0 % done in 966.99s.
 Advancement : 92.0 % done in 967.61s.
 Advancement : 92.0 % done in 968.69s.
 Advancement : 92.1 % done in 970.07s.
 Advancement : 92.2 % done in 970.42s.
 Advancement : 92.2 % done in 971.20s.
 Advancement : 92.2 % done in 973.70s.
 Advancement : 92.3 % done in 974.39s.
 Advancement : 92.3 % done in 974.71s.
 Advancement : 92.4 % done in 975.16s.
 Advancement : 92.5 % done in 975.85s.
 Advancement : 92.5 % done in 975.91s.
 Advancement : 92.5 % done in 977.38s.
 Advancement : 92.6 % done in 977.51s.
 Advancement : 92.7 % done in 977.62s.
 Advancement : 92.7 % done in 978.34s.
 Advancement : 92.8 % done in 978.90s.
 Advancement : 92.8 % done in 979.21s.
 Advancement : 92.8 % done in 980.48s.
 Advancement : 92.9 % done in 981.27s.
 Advancement : 93.0 % done in 983.44s.
 Advancement : 93.0 % done in 984.12s.
 Advancement : 93.0 % done in 984.46s.
 Advancement : 93.1 % done in 984.77s.
 Advancement : 93.2 % done in 985.16s.
 Advancement : 93.2 % done in 985.77s.
 Advancement : 93.2 % done in 985.87s.
 Advancement : 93.3 % done in 986.15s.
 Advancement : 93.3 % done in 987.26s.
 Advancement : 93.4 % done in 987.55s.
 Advancement : 93.5 % done in 987.80s.
 Advancement : 93.5 % done in 988.37s.
 Advancement : 93.5 % done in 988.71s.
 Advancement : 93.6 % done in 989.45s.
 Advancement : 93.7 % done in 990.70s.
 Advancement : 93.7 % done in 991.33s.
 Advancement : 93.8 % done in 991.70s.
 Advancement : 93.8 % done in 992.44s.
 Advancement : 93.8 % done in 993.32s.
 Advancement : 93.9 % done in 993.63s.
 Advancement : 94.0 % done in 993.77s.
 Advancement : 94.0 % done in 993.95s.
 Advancement : 94.0 % done in 994.34s.
 Advancement : 94.1 % done in 994.58s.
 Advancement : 94.2 % done in 994.76s.
 Advancement : 94.2 % done in 998.51s.
 Advancement : 94.2 % done in 998.86s.
 Advancement : 94.3 % done in 999.18s.
 Advancement : 94.3 % done in 999.40s.
 Advancement : 94.4 % done in 999.58s.
 Advancement : 94.5 % done in 1000.33s.
 Advancement : 94.5 % done in 1000.60s.
 Advancement : 94.5 % done in 1000.74s.
 Advancement : 94.6 % done in 1001.70s.
 Advancement : 94.7 % done in 1001.90s.
 Advancement : 94.7 % done in 1002.86s.
 Advancement : 94.8 % done in 1004.01s.
 Advancement : 94.8 % done in 1005.12s.
 Advancement : 94.8 % done in 1005.15s.
 Advancement : 94.9 % done in 1005.55s.
 Advancement : 95.0 % done in 1005.87s.
 Advancement : 95.0 % done in 1006.07s.
 Advancement : 95.0 % done in 1006.10s.
 Advancement : 95.1 % done in 1006.45s.
 Advancement : 95.2 % done in 1006.71s.
 Advancement : 95.2 % done in 1006.83s.
 Advancement : 95.2 % done in 1006.90s.
 Advancement : 95.3 % done in 1007.49s.
 Advancement : 95.3 % done in 1008.17s.
 Advancement : 95.4 % done in 1008.57s.
 Advancement : 95.5 % done in 1009.24s.
 Advancement : 95.5 % done in 1010.46s.
 Advancement : 95.5 % done in 1010.68s.
 Advancement : 95.6 % done in 1011.08s.
 Advancement : 95.7 % done in 1011.17s.
 Advancement : 95.7 % done in 1012.00s.
 Advancement : 95.8 % done in 1012.91s.
 Advancement : 95.8 % done in 1013.14s.
 Advancement : 95.9 % done in 1013.44s.
 Advancement : 95.9 % done in 1015.11s.
 Advancement : 96.0 % done in 1015.73s.
 Advancement : 96.0 % done in 1016.25s.
 Advancement : 96.0 % done in 1016.93s.
 Advancement : 96.1 % done in 1017.07s.
 Advancement : 96.2 % done in 1017.63s.
 Advancement : 96.2 % done in 1019.20s.
 Advancement : 96.2 % done in 1019.62s.
 Advancement : 96.3 % done in 1021.39s.
 Advancement : 96.4 % done in 1021.71s.
 Advancement : 96.4 % done in 1022.25s.
 Advancement : 96.5 % done in 1024.89s.
 Advancement : 96.5 % done in 1025.42s.
 Advancement : 96.5 % done in 1026.43s.
 Advancement : 96.6 % done in 1026.68s.
 Advancement : 96.7 % done in 1027.09s.
 Advancement : 96.7 % done in 1027.17s.
 Advancement : 96.8 % done in 1027.83s.
 Advancement : 96.8 % done in 1028.01s.
 Advancement : 96.9 % done in 1028.18s.
 Advancement : 96.9 % done in 1028.44s.
 Advancement : 97.0 % done in 1028.70s.
 Advancement : 97.0 % done in 1028.74s.
 Advancement : 97.0 % done in 1028.79s.
 Advancement : 97.1 % done in 1028.96s.
 Advancement : 97.2 % done in 1029.19s.
 Advancement : 97.2 % done in 1031.45s.
 Advancement : 97.2 % done in 1031.57s.
 Advancement : 97.3 % done in 1032.03s.
 Advancement : 97.4 % done in 1033.17s.
 Advancement : 97.4 % done in 1034.01s.
 Advancement : 97.5 % done in 1034.16s.
 Advancement : 97.5 % done in 1034.25s.
 Advancement : 97.5 % done in 1034.82s.
 Advancement : 97.6 % done in 1035.42s.
 Advancement : 97.7 % done in 1036.56s.
 Advancement : 97.7 % done in 1037.12s.
 Advancement : 97.8 % done in 1037.31s.
 Advancement : 97.8 % done in 1037.54s.
 Advancement : 97.9 % done in 1037.81s.
 Advancement : 97.9 % done in 1038.78s.
 Advancement : 98.0 % done in 1040.00s.
 Advancement : 98.0 % done in 1040.29s.
 Advancement : 98.0 % done in 1041.33s.
 Advancement : 98.1 % done in 1041.50s.
 Advancement : 98.2 % done in 1042.47s.
 Advancement : 98.2 % done in 1042.74s.
 Advancement : 98.2 % done in 1042.93s.
 Advancement : 98.3 % done in 1043.12s.
 Advancement : 98.4 % done in 1043.62s.
 Advancement : 98.4 % done in 1043.84s.
 Advancement : 98.5 % done in 1044.08s.
 Advancement : 98.5 % done in 1044.43s.
 Advancement : 98.6 % done in 1044.64s.
 Advancement : 98.6 % done in 1044.97s.
 Advancement : 98.7 % done in 1045.48s.
 Advancement : 98.7 % done in 1045.99s.
 Advancement : 98.8 % done in 1046.91s.
 Advancement : 98.8 % done in 1047.15s.
 Advancement : 98.9 % done in 1047.43s.
 Advancement : 98.9 % done in 1047.55s.
 Advancement : 99.0 % done in 1047.87s.
 Advancement : 99.0 % done in 1048.25s.
 Advancement : 99.1 % done in 1048.62s.
 Advancement : 99.1 % done in 1049.25s.
 Advancement : 99.2 % done in 1049.72s.
 Advancement : 99.2 % done in 1050.44s.
 Advancement : 99.2 % done in 1050.95s.
 Advancement : 99.3 % done in 1051.61s.
 Advancement : 99.4 % done in 1052.16s.
 Advancement : 99.4 % done in 1052.28s.
 Advancement : 99.5 % done in 1052.35s.
 Advancement : 99.5 % done in 1053.12s.
 Advancement : 99.6 % done in 1053.57s.
 Advancement : 99.6 % done in 1054.06s.
 Advancement : 99.7 % done in 1055.02s.
 Advancement : 99.7 % done in 1055.61s.
 Advancement : 99.8 % done in 1056.09s.
 Advancement : 99.8 % done in 1056.66s.
 Advancement : 99.9 % done in 1057.07s.
 Advancement : 99.9 % done in 1057.28s.
 Advancement : 100.0 % done in 1057.66s.
 Advancement : 100.0 % done in 1057.66s.End
Saving samples
Start of the run number of samples : 2000

 Advancement : 0.1 % done in 0.33s.
 Advancement : 0.1 % done in 0.52s.
 Advancement : 0.1 % done in 1.13s.
 Advancement : 0.2 % done in 1.29s.
 Advancement : 0.2 % done in 2.53s.
 Advancement : 0.3 % done in 2.60s.
 Advancement : 0.4 % done in 2.86s.
 Advancement : 0.4 % done in 3.23s.
 Advancement : 0.4 % done in 3.48s.
 Advancement : 0.5 % done in 3.69s.
 Advancement : 0.5 % done in 3.74s.
 Advancement : 0.6 % done in 4.02s.
 Advancement : 0.7 % done in 4.25s.
 Advancement : 0.7 % done in 4.31s.
 Advancement : 0.8 % done in 4.69s.
 Advancement : 0.8 % done in 5.43s.
 Advancement : 0.9 % done in 5.58s.
 Advancement : 0.9 % done in 6.17s.
 Advancement : 0.9 % done in 6.60s.
 Advancement : 1.0 % done in 6.86s.
 Advancement : 1.1 % done in 7.01s.
 Advancement : 1.1 % done in 7.19s.
 Advancement : 1.1 % done in 7.95s.
 Advancement : 1.2 % done in 8.61s.
 Advancement : 1.2 % done in 8.97s.
 Advancement : 1.3 % done in 9.07s.
 Advancement : 1.4 % done in 9.20s.
 Advancement : 1.4 % done in 9.55s.
 Advancement : 1.5 % done in 11.08s.
 Advancement : 1.5 % done in 11.27s.
 Advancement : 1.6 % done in 11.37s.
 Advancement : 1.6 % done in 11.49s.
 Advancement : 1.7 % done in 12.01s.
 Advancement : 1.7 % done in 12.37s.
 Advancement : 1.8 % done in 13.22s.
 Advancement : 1.8 % done in 13.46s.
 Advancement : 1.8 % done in 13.93s.
 Advancement : 1.9 % done in 14.15s.
 Advancement : 1.9 % done in 14.32s.
 Advancement : 2.0 % done in 14.40s.
 Advancement : 2.1 % done in 15.00s.
 Advancement : 2.1 % done in 15.36s.
 Advancement : 2.1 % done in 16.21s.
 Advancement : 2.2 % done in 16.41s.
 Advancement : 2.2 % done in 17.17s.
 Advancement : 2.3 % done in 17.77s.
 Advancement : 2.4 % done in 17.92s.
 Advancement : 2.4 % done in 18.35s.
 Advancement : 2.5 % done in 19.78s.
 Advancement : 2.5 % done in 20.26s.
 Advancement : 2.5 % done in 20.37s.
 Advancement : 2.6 % done in 20.41s.
 Advancement : 2.6 % done in 21.33s.
 Advancement : 2.7 % done in 21.49s.
 Advancement : 2.8 % done in 21.97s.
 Advancement : 2.8 % done in 22.25s.
 Advancement : 2.9 % done in 22.90s.
 Advancement : 2.9 % done in 23.48s.
 Advancement : 2.9 % done in 23.48s.
 Advancement : 3.0 % done in 23.60s.
 Advancement : 3.0 % done in 23.74s.
 Advancement : 3.1 % done in 24.18s.
 Advancement : 3.1 % done in 25.38s.
 Advancement : 3.2 % done in 25.55s.
 Advancement : 3.2 % done in 25.80s.
 Advancement : 3.3 % done in 26.31s.
 Advancement : 3.4 % done in 26.94s.
 Advancement : 3.4 % done in 27.03s.
 Advancement : 3.5 % done in 27.19s.
 Advancement : 3.5 % done in 27.30s.
 Advancement : 3.5 % done in 27.80s.
 Advancement : 3.6 % done in 27.95s.
 Advancement : 3.6 % done in 28.61s.
 Advancement : 3.7 % done in 28.75s.
 Advancement : 3.8 % done in 29.20s.
 Advancement : 3.8 % done in 30.09s.
 Advancement : 3.9 % done in 30.20s.
 Advancement : 3.9 % done in 31.19s.
 Advancement : 4.0 % done in 31.34s.
 Advancement : 4.0 % done in 31.55s.
 Advancement : 4.0 % done in 32.07s.
 Advancement : 4.1 % done in 34.05s.
 Advancement : 4.2 % done in 34.70s.
 Advancement : 4.2 % done in 35.07s.
 Advancement : 4.2 % done in 35.44s.
 Advancement : 4.3 % done in 35.56s.
 Advancement : 4.3 % done in 35.78s.
 Advancement : 4.4 % done in 35.86s.
 Advancement : 4.5 % done in 35.96s.
 Advancement : 4.5 % done in 36.34s.
 Advancement : 4.5 % done in 37.62s.
 Advancement : 4.6 % done in 37.94s.
 Advancement : 4.7 % done in 38.33s.
 Advancement : 4.7 % done in 38.38s.
 Advancement : 4.8 % done in 38.98s.
 Advancement : 4.8 % done in 39.20s.
 Advancement : 4.9 % done in 40.19s.
 Advancement : 4.9 % done in 40.48s.
 Advancement : 5.0 % done in 41.81s.
 Advancement : 5.0 % done in 41.82s.
 Advancement : 5.1 % done in 41.96s.
 Advancement : 5.1 % done in 42.44s.
 Advancement : 5.1 % done in 42.60s.
 Advancement : 5.2 % done in 42.92s.
 Advancement : 5.2 % done in 43.26s.
 Advancement : 5.3 % done in 44.05s.
 Advancement : 5.3 % done in 44.28s.
 Advancement : 5.4 % done in 44.71s.
 Advancement : 5.5 % done in 45.30s.
 Advancement : 5.5 % done in 46.17s.
 Advancement : 5.5 % done in 46.99s.
 Advancement : 5.6 % done in 47.15s.
 Advancement : 5.7 % done in 47.41s.
 Advancement : 5.7 % done in 47.91s.
 Advancement : 5.8 % done in 48.74s.
 Advancement : 5.8 % done in 49.61s.
 Advancement : 5.9 % done in 50.23s.
 Advancement : 5.9 % done in 50.94s.
 Advancement : 5.9 % done in 51.20s.
 Advancement : 6.0 % done in 51.88s.
 Advancement : 6.0 % done in 52.36s.
 Advancement : 6.1 % done in 52.67s.
 Advancement : 6.2 % done in 52.95s.
 Advancement : 6.2 % done in 53.18s.
 Advancement : 6.2 % done in 53.31s.
 Advancement : 6.3 % done in 53.50s.
 Advancement : 6.3 % done in 53.65s.
 Advancement : 6.4 % done in 54.24s.
 Advancement : 6.5 % done in 54.88s.
 Advancement : 6.5 % done in 55.29s.
 Advancement : 6.6 % done in 56.24s.
 Advancement : 6.6 % done in 56.50s.
 Advancement : 6.7 % done in 56.51s.
 Advancement : 6.7 % done in 56.75s.
 Advancement : 6.8 % done in 56.88s.
 Advancement : 6.8 % done in 57.05s.
 Advancement : 6.9 % done in 57.98s.
 Advancement : 6.9 % done in 58.14s.
 Advancement : 7.0 % done in 58.62s.
 Advancement : 7.0 % done in 58.64s.
 Advancement : 7.0 % done in 59.53s.
 Advancement : 7.1 % done in 59.75s.
 Advancement : 7.1 % done in 60.27s.
 Advancement : 7.2 % done in 60.80s.
 Advancement : 7.2 % done in 61.37s.
 Advancement : 7.3 % done in 61.69s.
 Advancement : 7.3 % done in 61.78s.
 Advancement : 7.4 % done in 62.15s.
 Advancement : 7.4 % done in 62.52s.
 Advancement : 7.5 % done in 62.82s.
 Advancement : 7.5 % done in 63.10s.
 Advancement : 7.6 % done in 63.31s.
 Advancement : 7.6 % done in 64.13s.
 Advancement : 7.7 % done in 66.61s.
 Advancement : 7.8 % done in 66.78s.
 Advancement : 7.8 % done in 67.59s.
 Advancement : 7.8 % done in 67.86s.
 Advancement : 7.9 % done in 67.99s.
 Advancement : 8.0 % done in 69.06s.
 Advancement : 8.0 % done in 69.99s.
 Advancement : 8.1 % done in 70.01s.
 Advancement : 8.1 % done in 70.78s.
 Advancement : 8.2 % done in 72.04s.
 Advancement : 8.2 % done in 72.19s.
 Advancement : 8.2 % done in 72.47s.
 Advancement : 8.3 % done in 72.65s.
 Advancement : 8.3 % done in 72.84s.
 Advancement : 8.4 % done in 73.26s.
 Advancement : 8.5 % done in 74.84s.
 Advancement : 8.5 % done in 75.76s.
 Advancement : 8.6 % done in 75.88s.
 Advancement : 8.6 % done in 76.23s.
 Advancement : 8.6 % done in 76.92s.
 Advancement : 8.7 % done in 77.22s.
 Advancement : 8.8 % done in 77.26s.
 Advancement : 8.8 % done in 77.52s.
 Advancement : 8.8 % done in 78.37s.
 Advancement : 8.9 % done in 78.89s.
 Advancement : 8.9 % done in 79.58s.
 Advancement : 9.0 % done in 79.98s.
 Advancement : 9.0 % done in 80.23s.
 Advancement : 9.1 % done in 80.33s.
 Advancement : 9.2 % done in 81.34s.
 Advancement : 9.2 % done in 81.90s.
 Advancement : 9.2 % done in 82.24s.
 Advancement : 9.3 % done in 82.53s.
 Advancement : 9.3 % done in 82.96s.
 Advancement : 9.4 % done in 83.59s.
 Advancement : 9.4 % done in 86.25s.
 Advancement : 9.5 % done in 86.71s.
 Advancement : 9.6 % done in 87.05s.
 Advancement : 9.6 % done in 87.21s.
 Advancement : 9.7 % done in 87.91s.
 Advancement : 9.7 % done in 88.40s.
 Advancement : 9.8 % done in 89.01s.
 Advancement : 9.8 % done in 89.30s.
 Advancement : 9.8 % done in 89.83s.
 Advancement : 9.9 % done in 90.35s.
 Advancement : 10.0 % done in 90.54s.
 Advancement : 10.0 % done in 90.93s.
 Advancement : 10.1 % done in 91.02s.
 Advancement : 10.1 % done in 91.20s.
 Advancement : 10.2 % done in 91.40s.
 Advancement : 10.2 % done in 92.02s.
 Advancement : 10.2 % done in 92.09s.
 Advancement : 10.3 % done in 92.42s.
 Advancement : 10.3 % done in 93.01s.
 Advancement : 10.4 % done in 93.25s.
 Advancement : 10.4 % done in 93.28s.
 Advancement : 10.5 % done in 93.47s.
 Advancement : 10.5 % done in 93.74s.
 Advancement : 10.6 % done in 93.83s.
 Advancement : 10.7 % done in 94.04s.
 Advancement : 10.7 % done in 94.27s.
 Advancement : 10.8 % done in 95.58s.
 Advancement : 10.8 % done in 95.86s.
 Advancement : 10.8 % done in 96.21s.
 Advancement : 10.9 % done in 98.12s.
 Advancement : 10.9 % done in 98.82s.
 Advancement : 11.0 % done in 99.27s.
 Advancement : 11.1 % done in 101.81s.
 Advancement : 11.1 % done in 102.23s.
 Advancement : 11.2 % done in 103.26s.
 Advancement : 11.2 % done in 103.37s.
 Advancement : 11.2 % done in 103.69s.
 Advancement : 11.3 % done in 104.92s.
 Advancement : 11.3 % done in 105.01s.
 Advancement : 11.4 % done in 106.04s.
 Advancement : 11.5 % done in 106.18s.
 Advancement : 11.5 % done in 106.88s.
 Advancement : 11.6 % done in 107.28s.
 Advancement : 11.6 % done in 107.33s.
 Advancement : 11.7 % done in 107.57s.
 Advancement : 11.7 % done in 108.01s.
 Advancement : 11.8 % done in 108.27s.
 Advancement : 11.8 % done in 108.88s.
 Advancement : 11.8 % done in 109.24s.
 Advancement : 11.9 % done in 109.78s.
 Advancement : 11.9 % done in 109.96s.
 Advancement : 12.0 % done in 111.04s.
 Advancement : 12.0 % done in 111.26s.
 Advancement : 12.1 % done in 111.68s.
 Advancement : 12.2 % done in 111.99s.
 Advancement : 12.2 % done in 112.13s.
 Advancement : 12.2 % done in 112.48s.
 Advancement : 12.3 % done in 113.16s.
 Advancement : 12.3 % done in 113.43s.
 Advancement : 12.4 % done in 114.14s.
 Advancement : 12.4 % done in 114.97s.
 Advancement : 12.5 % done in 115.89s.
 Advancement : 12.6 % done in 115.99s.
 Advancement : 12.6 % done in 116.86s.
 Advancement : 12.7 % done in 116.92s.
 Advancement : 12.7 % done in 116.95s.
 Advancement : 12.8 % done in 117.38s.
 Advancement : 12.8 % done in 117.48s.
 Advancement : 12.8 % done in 117.74s.
 Advancement : 12.9 % done in 118.66s.
 Advancement : 13.0 % done in 119.64s.
 Advancement : 13.0 % done in 120.43s.
 Advancement : 13.1 % done in 121.09s.
 Advancement : 13.1 % done in 121.49s.
 Advancement : 13.2 % done in 122.55s.
 Advancement : 13.2 % done in 122.80s.
 Advancement : 13.2 % done in 122.87s.
 Advancement : 13.3 % done in 123.33s.
 Advancement : 13.4 % done in 123.75s.
 Advancement : 13.4 % done in 123.83s.
 Advancement : 13.5 % done in 125.24s.
 Advancement : 13.5 % done in 125.34s.
 Advancement : 13.6 % done in 126.26s.
 Advancement : 13.6 % done in 126.75s.
 Advancement : 13.7 % done in 127.10s.
 Advancement : 13.7 % done in 127.41s.
 Advancement : 13.8 % done in 127.56s.
 Advancement : 13.8 % done in 127.83s.
 Advancement : 13.9 % done in 129.28s.
 Advancement : 13.9 % done in 129.50s.
 Advancement : 14.0 % done in 129.78s.
 Advancement : 14.0 % done in 129.84s.
 Advancement : 14.1 % done in 129.93s.
 Advancement : 14.1 % done in 130.33s.
 Advancement : 14.1 % done in 130.40s.
 Advancement : 14.2 % done in 130.69s.
 Advancement : 14.2 % done in 130.86s.
 Advancement : 14.3 % done in 131.06s.
 Advancement : 14.3 % done in 131.55s.
 Advancement : 14.4 % done in 131.89s.
 Advancement : 14.4 % done in 132.89s.
 Advancement : 14.5 % done in 133.42s.
 Advancement : 14.5 % done in 133.55s.
 Advancement : 14.6 % done in 134.10s.
 Advancement : 14.6 % done in 134.75s.
 Advancement : 14.7 % done in 135.01s.
 Advancement : 14.8 % done in 135.14s.
 Advancement : 14.8 % done in 135.39s.
 Advancement : 14.8 % done in 135.93s.
 Advancement : 14.9 % done in 136.46s.
 Advancement : 14.9 % done in 136.63s.
 Advancement : 15.0 % done in 137.25s.
 Advancement : 15.0 % done in 137.38s.
 Advancement : 15.1 % done in 137.58s.
 Advancement : 15.2 % done in 137.64s.
 Advancement : 15.2 % done in 138.63s.
 Advancement : 15.2 % done in 139.45s.
 Advancement : 15.3 % done in 140.63s.
 Advancement : 15.3 % done in 140.71s.
 Advancement : 15.4 % done in 140.88s.
 Advancement : 15.4 % done in 141.07s.
 Advancement : 15.5 % done in 141.17s.
 Advancement : 15.6 % done in 141.99s.
 Advancement : 15.6 % done in 142.34s.
 Advancement : 15.7 % done in 143.08s.
 Advancement : 15.7 % done in 143.24s.
 Advancement : 15.8 % done in 143.40s.
 Advancement : 15.8 % done in 143.96s.
 Advancement : 15.8 % done in 144.42s.
 Advancement : 15.9 % done in 144.72s.
 Advancement : 16.0 % done in 145.41s.
 Advancement : 16.0 % done in 145.67s.
 Advancement : 16.1 % done in 146.32s.
 Advancement : 16.1 % done in 146.73s.
 Advancement : 16.2 % done in 146.88s.
 Advancement : 16.2 % done in 147.00s.
 Advancement : 16.2 % done in 147.27s.
 Advancement : 16.3 % done in 147.78s.
 Advancement : 16.4 % done in 147.88s.
 Advancement : 16.4 % done in 148.38s.
 Advancement : 16.4 % done in 148.60s.
 Advancement : 16.5 % done in 149.15s.
 Advancement : 16.6 % done in 149.48s.
 Advancement : 16.6 % done in 149.64s.
 Advancement : 16.7 % done in 149.81s.
 Advancement : 16.7 % done in 150.24s.
 Advancement : 16.8 % done in 150.36s.
 Advancement : 16.8 % done in 150.51s.
 Advancement : 16.9 % done in 150.73s.
 Advancement : 16.9 % done in 150.85s.
 Advancement : 17.0 % done in 150.93s.
 Advancement : 17.0 % done in 151.29s.
 Advancement : 17.1 % done in 151.62s.
 Advancement : 17.1 % done in 152.63s.
 Advancement : 17.2 % done in 153.05s.
 Advancement : 17.2 % done in 153.67s.
 Advancement : 17.2 % done in 154.09s.
 Advancement : 17.3 % done in 154.27s.
 Advancement : 17.3 % done in 154.35s.
 Advancement : 17.4 % done in 154.70s.
 Advancement : 17.4 % done in 154.87s.
 Advancement : 17.5 % done in 154.99s.
 Advancement : 17.5 % done in 155.26s.
 Advancement : 17.6 % done in 155.45s.
 Advancement : 17.6 % done in 156.35s.
 Advancement : 17.7 % done in 156.51s.
 Advancement : 17.8 % done in 156.59s.
 Advancement : 17.8 % done in 156.75s.
 Advancement : 17.8 % done in 157.82s.
 Advancement : 17.9 % done in 158.24s.
 Advancement : 17.9 % done in 159.51s.
 Advancement : 18.0 % done in 160.01s.
 Advancement : 18.1 % done in 160.27s.
 Advancement : 18.1 % done in 160.81s.
 Advancement : 18.1 % done in 161.38s.
 Advancement : 18.2 % done in 162.33s.
 Advancement : 18.2 % done in 162.35s.
 Advancement : 18.3 % done in 162.66s.
 Advancement : 18.4 % done in 162.82s.
 Advancement : 18.4 % done in 163.00s.
 Advancement : 18.4 % done in 163.05s.
 Advancement : 18.5 % done in 163.58s.
 Advancement : 18.6 % done in 163.68s.
 Advancement : 18.6 % done in 163.86s.
 Advancement : 18.6 % done in 164.00s.
 Advancement : 18.7 % done in 164.17s.
 Advancement : 18.8 % done in 164.83s.
 Advancement : 18.8 % done in 165.47s.
 Advancement : 18.9 % done in 165.50s.
 Advancement : 18.9 % done in 166.02s.
 Advancement : 18.9 % done in 166.39s.
 Advancement : 19.0 % done in 166.53s.
 Advancement : 19.1 % done in 167.85s.
 Advancement : 19.1 % done in 168.35s.
 Advancement : 19.1 % done in 168.83s.
 Advancement : 19.2 % done in 169.52s.
 Advancement : 19.2 % done in 169.67s.
 Advancement : 19.3 % done in 169.88s.
 Advancement : 19.4 % done in 171.54s.
 Advancement : 19.4 % done in 171.77s.
 Advancement : 19.4 % done in 172.07s.
 Advancement : 19.5 % done in 172.61s.
 Advancement : 19.6 % done in 172.92s.
 Advancement : 19.6 % done in 173.35s.
 Advancement : 19.7 % done in 173.67s.
 Advancement : 19.7 % done in 174.01s.
 Advancement : 19.8 % done in 174.22s.
 Advancement : 19.8 % done in 174.48s.
 Advancement : 19.9 % done in 174.75s.
 Advancement : 19.9 % done in 174.88s.
 Advancement : 20.0 % done in 175.48s.
 Advancement : 20.0 % done in 176.34s.
 Advancement : 20.1 % done in 176.83s.
 Advancement : 20.1 % done in 177.38s.
 Advancement : 20.2 % done in 177.70s.
 Advancement : 20.2 % done in 179.25s.
 Advancement : 20.2 % done in 179.43s.
 Advancement : 20.3 % done in 179.78s.
 Advancement : 20.3 % done in 180.28s.
 Advancement : 20.4 % done in 181.01s.
 Advancement : 20.4 % done in 181.13s.
 Advancement : 20.5 % done in 181.23s.
 Advancement : 20.5 % done in 181.48s.
 Advancement : 20.6 % done in 181.60s.
 Advancement : 20.6 % done in 182.59s.
 Advancement : 20.7 % done in 182.86s.
 Advancement : 20.8 % done in 184.33s.
 Advancement : 20.8 % done in 184.50s.
 Advancement : 20.8 % done in 184.75s.
 Advancement : 20.9 % done in 185.01s.
 Advancement : 20.9 % done in 185.13s.
 Advancement : 21.0 % done in 185.79s.
 Advancement : 21.1 % done in 186.17s.
 Advancement : 21.1 % done in 186.33s.
 Advancement : 21.1 % done in 186.77s.
 Advancement : 21.2 % done in 187.19s.
 Advancement : 21.2 % done in 187.28s.
 Advancement : 21.3 % done in 187.54s.
 Advancement : 21.3 % done in 187.57s.
 Advancement : 21.4 % done in 187.74s.
 Advancement : 21.4 % done in 188.29s.
 Advancement : 21.5 % done in 188.65s.
 Advancement : 21.6 % done in 189.00s.
 Advancement : 21.6 % done in 189.49s.
 Advancement : 21.6 % done in 189.93s.
