nohup: ignoring input
 Simulation of FPR_sameD, simulation tag : 3
 Advancement : 76.7 % done in 1489.76s.
 Advancement : 76.7 % done in 1490.16s.
 Advancement : 76.8 % done in 1490.37s.
 Advancement : 76.8 % done in 1490.66s.
 Advancement : 76.8 % done in 1490.97s.
 Advancement : 76.8 % done in 1491.03s.
 Advancement : 76.8 % done in 1491.23s.
 Advancement : 76.9 % done in 1491.62s.
 Advancement : 76.9 % done in 1491.82s.
 Advancement : 76.9 % done in 1492.94s.
 Advancement : 77.0 % done in 1493.66s.
 Advancement : 77.0 % done in 1493.75s.
 Advancement : 77.0 % done in 1494.12s.
 Advancement : 77.0 % done in 1494.77s.
 Advancement : 77.0 % done in 1494.95s.
 Advancement : 77.1 % done in 1495.04s.
 Advancement : 77.1 % done in 1495.25s.
 Advancement : 77.1 % done in 1495.34s.
 Advancement : 77.1 % done in 1496.07s.
 Advancement : 77.2 % done in 1496.22s.
 Advancement : 77.2 % done in 1496.55s.
 Advancement : 77.2 % done in 1497.22s.
 Advancement : 77.2 % done in 1497.91s.
 Advancement : 77.3 % done in 1499.33s.
 Advancement : 77.3 % done in 1499.85s.
 Advancement : 77.3 % done in 1500.75s.
 Advancement : 77.3 % done in 1500.91s.
 Advancement : 77.4 % done in 1501.36s.
 Advancement : 77.4 % done in 1502.43s.
 Advancement : 77.4 % done in 1502.81s.
 Advancement : 77.5 % done in 1503.38s.
 Advancement : 77.5 % done in 1503.88s.
 Advancement : 77.5 % done in 1504.03s.
 Advancement : 77.5 % done in 1504.26s.
 Advancement : 77.5 % done in 1505.25s.
 Advancement : 77.6 % done in 1505.41s.
 Advancement : 77.6 % done in 1505.81s.
 Advancement : 77.6 % done in 1506.18s.
 Advancement : 77.6 % done in 1506.96s.
 Advancement : 77.7 % done in 1508.35s.
 Advancement : 77.7 % done in 1508.63s.
 Advancement : 77.7 % done in 1508.73s.
 Advancement : 77.8 % done in 1509.95s.
 Advancement : 77.8 % done in 1510.13s.
 Advancement : 77.8 % done in 1511.15s.
 Advancement : 77.8 % done in 1511.43s.
 Advancement : 77.8 % done in 1512.08s.
 Advancement : 77.9 % done in 1512.32s.
 Advancement : 77.9 % done in 1513.35s.
 Advancement : 77.9 % done in 1513.66s.
 Advancement : 78.0 % done in 1514.04s.
 Advancement : 78.0 % done in 1514.26s.
 Advancement : 78.0 % done in 1515.61s.
 Advancement : 78.0 % done in 1516.15s.
 Advancement : 78.0 % done in 1516.65s.
 Advancement : 78.1 % done in 1517.19s.
 Advancement : 78.1 % done in 1517.44s.
 Advancement : 78.1 % done in 1517.76s.
 Advancement : 78.1 % done in 1518.19s.
 Advancement : 78.2 % done in 1518.30s.
 Advancement : 78.2 % done in 1518.98s.
 Advancement : 78.2 % done in 1519.32s.
 Advancement : 78.2 % done in 1520.20s.
 Advancement : 78.3 % done in 1521.18s.
 Advancement : 78.3 % done in 1521.41s.
 Advancement : 78.3 % done in 1522.02s.
 Advancement : 78.3 % done in 1522.47s.
 Advancement : 78.4 % done in 1522.95s.
 Advancement : 78.4 % done in 1523.25s.
 Advancement : 78.4 % done in 1523.81s.
 Advancement : 78.5 % done in 1523.96s.
 Advancement : 78.5 % done in 1524.14s.
 Advancement : 78.5 % done in 1524.42s.
 Advancement : 78.5 % done in 1524.69s.
 Advancement : 78.5 % done in 1524.94s.
 Advancement : 78.6 % done in 1525.37s.
 Advancement : 78.6 % done in 1525.55s.
 Advancement : 78.6 % done in 1526.33s.
 Advancement : 78.6 % done in 1527.39s.
 Advancement : 78.7 % done in 1527.44s.
 Advancement : 78.7 % done in 1527.93s.
 Advancement : 78.7 % done in 1528.19s.
 Advancement : 78.8 % done in 1528.32s.
 Advancement : 78.8 % done in 1528.47s.
 Advancement : 78.8 % done in 1528.78s.
 Advancement : 78.8 % done in 1529.28s.
 Advancement : 78.8 % done in 1529.89s.
 Advancement : 78.9 % done in 1530.23s.
 Advancement : 78.9 % done in 1530.29s.
 Advancement : 78.9 % done in 1530.67s.
 Advancement : 79.0 % done in 1531.31s.
 Advancement : 79.0 % done in 1531.42s.
 Advancement : 79.0 % done in 1531.89s.
 Advancement : 79.0 % done in 1533.05s.
 Advancement : 79.0 % done in 1533.19s.
 Advancement : 79.1 % done in 1533.29s.
 Advancement : 79.1 % done in 1533.93s.
 Advancement : 79.1 % done in 1534.31s.
 Advancement : 79.1 % done in 1534.54s.
 Advancement : 79.2 % done in 1534.90s.
 Advancement : 79.2 % done in 1535.91s.
 Advancement : 79.2 % done in 1536.08s.
 Advancement : 79.2 % done in 1537.40s.
 Advancement : 79.3 % done in 1537.73s.
 Advancement : 79.3 % done in 1539.72s.
 Advancement : 79.3 % done in 1540.09s.
 Advancement : 79.3 % done in 1540.40s.
 Advancement : 79.4 % done in 1541.17s.
 Advancement : 79.4 % done in 1541.53s.
 Advancement : 79.4 % done in 1542.03s.
 Advancement : 79.5 % done in 1542.13s.
 Advancement : 79.5 % done in 1542.47s.
 Advancement : 79.5 % done in 1542.97s.
 Advancement : 79.5 % done in 1543.32s.
 Advancement : 79.5 % done in 1543.63s.
 Advancement : 79.6 % done in 1543.77s.
 Advancement : 79.6 % done in 1544.23s.
 Advancement : 79.6 % done in 1544.52s.
 Advancement : 79.7 % done in 1545.11s.
 Advancement : 79.7 % done in 1545.63s.
 Advancement : 79.7 % done in 1546.11s.
 Advancement : 79.7 % done in 1547.02s.
 Advancement : 79.8 % done in 1548.10s.
 Advancement : 79.8 % done in 1548.25s.
 Advancement : 79.8 % done in 1548.58s.
 Advancement : 79.8 % done in 1548.66s.
 Advancement : 79.8 % done in 1549.19s.
 Advancement : 79.9 % done in 1550.31s.
 Advancement : 79.9 % done in 1550.89s.
 Advancement : 79.9 % done in 1551.32s.
 Advancement : 80.0 % done in 1552.37s.
 Advancement : 80.0 % done in 1552.69s.
 Advancement : 80.0 % done in 1553.13s.
 Advancement : 80.0 % done in 1553.46s.
 Advancement : 80.0 % done in 1553.60s.
 Advancement : 80.1 % done in 1553.81s.
 Advancement : 80.1 % done in 1554.83s.
 Advancement : 80.1 % done in 1555.20s.
 Advancement : 80.2 % done in 1555.34s.
 Advancement : 80.2 % done in 1555.65s.
 Advancement : 80.2 % done in 1556.47s.
 Advancement : 80.2 % done in 1556.82s.
 Advancement : 80.2 % done in 1556.92s.
 Advancement : 80.3 % done in 1557.98s.
 Advancement : 80.3 % done in 1558.48s.
 Advancement : 80.3 % done in 1559.42s.
 Advancement : 80.3 % done in 1559.62s.
 Advancement : 80.4 % done in 1560.33s.
 Advancement : 80.4 % done in 1560.52s.
 Advancement : 80.4 % done in 1560.59s.
 Advancement : 80.5 % done in 1561.10s.
 Advancement : 80.5 % done in 1562.04s.
 Advancement : 80.5 % done in 1563.92s.
 Advancement : 80.5 % done in 1564.34s.
 Advancement : 80.5 % done in 1564.76s.
 Advancement : 80.6 % done in 1565.49s.
 Advancement : 80.6 % done in 1565.66s.
 Advancement : 80.6 % done in 1566.33s.
 Advancement : 80.7 % done in 1566.57s.
 Advancement : 80.7 % done in 1567.28s.
 Advancement : 80.7 % done in 1567.56s.
 Advancement : 80.7 % done in 1568.00s.
 Advancement : 80.8 % done in 1568.16s.
 Advancement : 80.8 % done in 1569.47s.
 Advancement : 80.8 % done in 1569.59s.
 Advancement : 80.8 % done in 1570.09s.
 Advancement : 80.8 % done in 1571.06s.
 Advancement : 80.9 % done in 1572.67s.
 Advancement : 80.9 % done in 1573.45s.
 Advancement : 80.9 % done in 1574.02s.
 Advancement : 81.0 % done in 1574.49s.
 Advancement : 81.0 % done in 1574.53s.
 Advancement : 81.0 % done in 1575.38s.
 Advancement : 81.0 % done in 1575.79s.
 Advancement : 81.0 % done in 1576.72s.
 Advancement : 81.1 % done in 1576.94s.
 Advancement : 81.1 % done in 1577.59s.
 Advancement : 81.1 % done in 1577.80s.
 Advancement : 81.2 % done in 1578.38s.
 Advancement : 81.2 % done in 1579.94s.
 Advancement : 81.2 % done in 1580.11s.
 Advancement : 81.2 % done in 1581.20s.
 Advancement : 81.2 % done in 1581.65s.
 Advancement : 81.3 % done in 1581.80s.
 Advancement : 81.3 % done in 1582.23s.
 Advancement : 81.3 % done in 1582.36s.
 Advancement : 81.3 % done in 1582.56s.
 Advancement : 81.4 % done in 1583.43s.
 Advancement : 81.4 % done in 1583.86s.
 Advancement : 81.4 % done in 1584.15s.
 Advancement : 81.5 % done in 1584.74s.
 Advancement : 81.5 % done in 1584.82s.
 Advancement : 81.5 % done in 1585.72s.
 Advancement : 81.5 % done in 1586.25s.
 Advancement : 81.5 % done in 1586.52s.
 Advancement : 81.6 % done in 1587.14s.
 Advancement : 81.6 % done in 1587.27s.
 Advancement : 81.6 % done in 1587.88s.
 Advancement : 81.7 % done in 1588.65s.
 Advancement : 81.7 % done in 1589.04s.
 Advancement : 81.7 % done in 1589.41s.
 Advancement : 81.7 % done in 1589.91s.
 Advancement : 81.8 % done in 1590.12s.
 Advancement : 81.8 % done in 1590.24s.
 Advancement : 81.8 % done in 1590.36s.
 Advancement : 81.8 % done in 1590.73s.
 Advancement : 81.8 % done in 1591.13s.
 Advancement : 81.9 % done in 1591.20s.
 Advancement : 81.9 % done in 1591.80s.
 Advancement : 81.9 % done in 1593.06s.
 Advancement : 82.0 % done in 1593.31s.
 Advancement : 82.0 % done in 1593.58s.
 Advancement : 82.0 % done in 1593.72s.
 Advancement : 82.0 % done in 1593.84s.
 Advancement : 82.0 % done in 1594.40s.
 Advancement : 82.1 % done in 1594.78s.
 Advancement : 82.1 % done in 1595.38s.
 Advancement : 82.1 % done in 1595.99s.
 Advancement : 82.2 % done in 1596.35s.
 Advancement : 82.2 % done in 1596.62s.
 Advancement : 82.2 % done in 1596.86s.
 Advancement : 82.2 % done in 1596.99s.
 Advancement : 82.2 % done in 1597.55s.
 Advancement : 82.3 % done in 1598.17s.
 Advancement : 82.3 % done in 1598.51s.
 Advancement : 82.3 % done in 1598.83s.
 Advancement : 82.3 % done in 1599.00s.
 Advancement : 82.4 % done in 1599.24s.
 Advancement : 82.4 % done in 1599.37s.
 Advancement : 82.4 % done in 1599.57s.
 Advancement : 82.5 % done in 1600.03s.
 Advancement : 82.5 % done in 1600.46s.
 Advancement : 82.5 % done in 1602.26s.
 Advancement : 82.5 % done in 1602.69s.
 Advancement : 82.5 % done in 1603.10s.
 Advancement : 82.6 % done in 1603.18s.
 Advancement : 82.6 % done in 1603.87s.
 Advancement : 82.6 % done in 1605.49s.
 Advancement : 82.7 % done in 1605.99s.
 Advancement : 82.7 % done in 1606.42s.
 Advancement : 82.7 % done in 1606.78s.
 Advancement : 82.7 % done in 1607.62s.
 Advancement : 82.8 % done in 1607.85s.
 Advancement : 82.8 % done in 1607.95s.
 Advancement : 82.8 % done in 1608.28s.
 Advancement : 82.8 % done in 1608.47s.
 Advancement : 82.8 % done in 1609.42s.
 Advancement : 82.9 % done in 1609.74s.
 Advancement : 82.9 % done in 1609.93s.
 Advancement : 82.9 % done in 1610.14s.
 Advancement : 83.0 % done in 1610.32s.
 Advancement : 83.0 % done in 1610.45s.
 Advancement : 83.0 % done in 1611.45s.
 Advancement : 83.0 % done in 1613.33s.
 Advancement : 83.0 % done in 1613.43s.
 Advancement : 83.1 % done in 1614.02s.
 Advancement : 83.1 % done in 1614.44s.
 Advancement : 83.1 % done in 1615.36s.
 Advancement : 83.2 % done in 1615.59s.
 Advancement : 83.2 % done in 1616.32s.
 Advancement : 83.2 % done in 1616.43s.
 Advancement : 83.2 % done in 1616.57s.
 Advancement : 83.2 % done in 1617.23s.
 Advancement : 83.3 % done in 1617.55s.
 Advancement : 83.3 % done in 1617.72s.
 Advancement : 83.3 % done in 1620.39s.
 Advancement : 83.4 % done in 1620.99s.
 Advancement : 83.4 % done in 1621.39s.
 Advancement : 83.4 % done in 1621.68s.
 Advancement : 83.4 % done in 1621.83s.
 Advancement : 83.5 % done in 1622.74s.
 Advancement : 83.5 % done in 1623.75s.
 Advancement : 83.5 % done in 1624.30s.
 Advancement : 83.5 % done in 1624.54s.
 Advancement : 83.5 % done in 1625.27s.
 Advancement : 83.6 % done in 1625.60s.
 Advancement : 83.6 % done in 1625.89s.
 Advancement : 83.6 % done in 1626.20s.
 Advancement : 83.7 % done in 1626.87s.
 Advancement : 83.7 % done in 1627.70s.
 Advancement : 83.7 % done in 1628.68s.
 Advancement : 83.7 % done in 1628.80s.
 Advancement : 83.8 % done in 1629.76s.
 Advancement : 83.8 % done in 1630.22s.
 Advancement : 83.8 % done in 1630.40s.
 Advancement : 83.8 % done in 1630.56s.
 Advancement : 83.9 % done in 1630.85s.
 Advancement : 83.9 % done in 1631.55s.
 Advancement : 83.9 % done in 1631.77s.
 Advancement : 83.9 % done in 1631.90s.
 Advancement : 84.0 % done in 1632.25s.
 Advancement : 84.0 % done in 1632.51s.
 Advancement : 84.0 % done in 1632.80s.
 Advancement : 84.0 % done in 1632.88s.
 Advancement : 84.0 % done in 1633.07s.
 Advancement : 84.1 % done in 1633.32s.
 Advancement : 84.1 % done in 1633.54s.
 Advancement : 84.1 % done in 1633.65s.
 Advancement : 84.2 % done in 1633.82s.
 Advancement : 84.2 % done in 1633.94s.
 Advancement : 84.2 % done in 1634.17s.
 Advancement : 84.2 % done in 1634.50s.
 Advancement : 84.2 % done in 1635.03s.
 Advancement : 84.3 % done in 1635.37s.
 Advancement : 84.3 % done in 1635.50s.
 Advancement : 84.3 % done in 1635.60s.
 Advancement : 84.4 % done in 1635.66s.
 Advancement : 84.4 % done in 1635.97s.
 Advancement : 84.4 % done in 1636.32s.
 Advancement : 84.4 % done in 1636.49s.
 Advancement : 84.5 % done in 1636.93s.
 Advancement : 84.5 % done in 1637.31s.
 Advancement : 84.5 % done in 1637.42s.
 Advancement : 84.5 % done in 1637.76s.
 Advancement : 84.5 % done in 1638.20s.
 Advancement : 84.6 % done in 1638.36s.
 Advancement : 84.6 % done in 1638.80s.
 Advancement : 84.6 % done in 1639.27s.
 Advancement : 84.7 % done in 1639.47s.
 Advancement : 84.7 % done in 1640.11s.
 Advancement : 84.7 % done in 1641.06s.
 Advancement : 84.7 % done in 1641.23s.
 Advancement : 84.8 % done in 1641.77s.
 Advancement : 84.8 % done in 1642.37s.
 Advancement : 84.8 % done in 1642.43s.
 Advancement : 84.8 % done in 1643.00s.
 Advancement : 84.9 % done in 1643.20s.
 Advancement : 84.9 % done in 1643.75s.
 Advancement : 84.9 % done in 1643.82s.
 Advancement : 84.9 % done in 1644.04s.
 Advancement : 85.0 % done in 1644.31s.
 Advancement : 85.0 % done in 1644.68s.
 Advancement : 85.0 % done in 1644.96s.
 Advancement : 85.0 % done in 1645.55s.
 Advancement : 85.0 % done in 1645.89s.
 Advancement : 85.1 % done in 1646.73s.
 Advancement : 85.1 % done in 1647.71s.
 Advancement : 85.1 % done in 1647.87s.
 Advancement : 85.2 % done in 1647.96s.
 Advancement : 85.2 % done in 1648.39s.
 Advancement : 85.2 % done in 1649.34s.
 Advancement : 85.2 % done in 1649.43s.
 Advancement : 85.2 % done in 1650.19s.
 Advancement : 85.3 % done in 1654.74s.
 Advancement : 85.3 % done in 1655.18s.
 Advancement : 85.3 % done in 1655.45s.
 Advancement : 85.4 % done in 1656.55s.
 Advancement : 85.4 % done in 1656.99s.
 Advancement : 85.4 % done in 1657.52s.
 Advancement : 85.4 % done in 1657.62s.
 Advancement : 85.5 % done in 1657.70s.
 Advancement : 85.5 % done in 1657.84s.
 Advancement : 85.5 % done in 1657.94s.
 Advancement : 85.5 % done in 1658.83s.
 Advancement : 85.5 % done in 1659.70s.
 Advancement : 85.6 % done in 1660.08s.
 Advancement : 85.6 % done in 1660.42s.
 Advancement : 85.6 % done in 1660.88s.
 Advancement : 85.7 % done in 1661.20s.
 Advancement : 85.7 % done in 1661.31s.
 Advancement : 85.7 % done in 1661.73s.
 Advancement : 85.7 % done in 1661.93s.
 Advancement : 85.8 % done in 1662.33s.
 Advancement : 85.8 % done in 1662.49s.
 Advancement : 85.8 % done in 1662.75s.
 Advancement : 85.8 % done in 1663.25s.
 Advancement : 85.9 % done in 1664.12s.
 Advancement : 85.9 % done in 1664.41s.
 Advancement : 85.9 % done in 1664.71s.
 Advancement : 85.9 % done in 1664.78s.
 Advancement : 86.0 % done in 1665.06s.
 Advancement : 86.0 % done in 1665.28s.
 Advancement : 86.0 % done in 1666.17s.
 Advancement : 86.0 % done in 1666.34s.
 Advancement : 86.1 % done in 1667.01s.
 Advancement : 86.1 % done in 1667.38s.
 Advancement : 86.1 % done in 1667.72s.
 Advancement : 86.1 % done in 1667.99s.
 Advancement : 86.2 % done in 1668.37s.
 Advancement : 86.2 % done in 1668.84s.
 Advancement : 86.2 % done in 1669.35s.
 Advancement : 86.2 % done in 1669.47s.
 Advancement : 86.2 % done in 1670.02s.
 Advancement : 86.3 % done in 1670.59s.
 Advancement : 86.3 % done in 1671.12s.
 Advancement : 86.3 % done in 1671.64s.
 Advancement : 86.4 % done in 1672.09s.
 Advancement : 86.4 % done in 1672.31s.
 Advancement : 86.4 % done in 1672.46s.
 Advancement : 86.4 % done in 1673.46s.
 Advancement : 86.5 % done in 1673.68s.
 Advancement : 86.5 % done in 1673.87s.
 Advancement : 86.5 % done in 1675.02s.
 Advancement : 86.5 % done in 1675.27s.
 Advancement : 86.6 % done in 1675.41s.
 Advancement : 86.6 % done in 1675.56s.
 Advancement : 86.6 % done in 1676.04s.
 Advancement : 86.6 % done in 1676.43s.
 Advancement : 86.7 % done in 1676.98s.
 Advancement : 86.7 % done in 1677.13s.
 Advancement : 86.7 % done in 1677.32s.
 Advancement : 86.7 % done in 1677.80s.
 Advancement : 86.8 % done in 1677.91s.
 Advancement : 86.8 % done in 1679.23s.
 Advancement : 86.8 % done in 1679.38s.
 Advancement : 86.8 % done in 1679.85s.
 Advancement : 86.9 % done in 1680.25s.
 Advancement : 86.9 % done in 1680.66s.
 Advancement : 86.9 % done in 1681.14s.
 Advancement : 86.9 % done in 1681.35s.
 Advancement : 87.0 % done in 1682.07s.
 Advancement : 87.0 % done in 1682.79s.
 Advancement : 87.0 % done in 1683.08s.
 Advancement : 87.0 % done in 1683.23s.
 Advancement : 87.1 % done in 1683.79s.
 Advancement : 87.1 % done in 1683.95s.
 Advancement : 87.1 % done in 1684.57s.
 Advancement : 87.1 % done in 1684.86s.
 Advancement : 87.2 % done in 1685.01s.
 Advancement : 87.2 % done in 1685.36s.
 Advancement : 87.2 % done in 1685.85s.
 Advancement : 87.2 % done in 1686.22s.
 Advancement : 87.2 % done in 1686.38s.
 Advancement : 87.3 % done in 1687.32s.
 Advancement : 87.3 % done in 1687.96s.
 Advancement : 87.3 % done in 1688.45s.
 Advancement : 87.4 % done in 1688.74s.
 Advancement : 87.4 % done in 1688.87s.
 Advancement : 87.4 % done in 1689.70s.
 Advancement : 87.4 % done in 1690.34s.
 Advancement : 87.5 % done in 1690.73s.
 Advancement : 87.5 % done in 1691.34s.
 Advancement : 87.5 % done in 1691.69s.
 Advancement : 87.5 % done in 1691.80s.
 Advancement : 87.5 % done in 1692.02s.
 Advancement : 87.6 % done in 1692.26s.
 Advancement : 87.6 % done in 1692.75s.
 Advancement : 87.6 % done in 1693.14s.
 Advancement : 87.6 % done in 1693.39s.
 Advancement : 87.7 % done in 1694.44s.
 Advancement : 87.7 % done in 1694.52s.
 Advancement : 87.7 % done in 1694.85s.
 Advancement : 87.8 % done in 1695.27s.
 Advancement : 87.8 % done in 1695.91s.
 Advancement : 87.8 % done in 1696.47s.
 Advancement : 87.8 % done in 1696.84s.
 Advancement : 87.8 % done in 1697.91s.
 Advancement : 87.9 % done in 1698.15s.
 Advancement : 87.9 % done in 1698.25s.
 Advancement : 87.9 % done in 1698.47s.
 Advancement : 87.9 % done in 1698.97s.
 Advancement : 88.0 % done in 1699.14s.
 Advancement : 88.0 % done in 1699.24s.
 Advancement : 88.0 % done in 1699.99s.
 Advancement : 88.0 % done in 1700.69s.
 Advancement : 88.1 % done in 1701.16s.
 Advancement : 88.1 % done in 1701.55s.
 Advancement : 88.1 % done in 1701.87s.
 Advancement : 88.1 % done in 1701.94s.
 Advancement : 88.2 % done in 1703.76s.
 Advancement : 88.2 % done in 1704.20s.
 Advancement : 88.2 % done in 1704.44s.
 Advancement : 88.2 % done in 1704.91s.
 Advancement : 88.3 % done in 1705.03s.
 Advancement : 88.3 % done in 1705.25s.
 Advancement : 88.3 % done in 1705.39s.
 Advancement : 88.3 % done in 1705.71s.
 Advancement : 88.4 % done in 1706.74s.
 Advancement : 88.4 % done in 1707.24s.
 Advancement : 88.4 % done in 1708.09s.
 Advancement : 88.4 % done in 1708.65s.
 Advancement : 88.5 % done in 1709.13s.
 Advancement : 88.5 % done in 1709.40s.
 Advancement : 88.5 % done in 1709.51s.
 Advancement : 88.5 % done in 1710.42s.
 Advancement : 88.6 % done in 1710.98s.
 Advancement : 88.6 % done in 1711.31s.
 Advancement : 88.6 % done in 1711.51s.
 Advancement : 88.6 % done in 1712.70s.
 Advancement : 88.7 % done in 1712.86s.
 Advancement : 88.7 % done in 1713.27s.
 Advancement : 88.7 % done in 1713.87s.
 Advancement : 88.8 % done in 1714.03s.
 Advancement : 88.8 % done in 1714.92s.
 Advancement : 88.8 % done in 1715.03s.
 Advancement : 88.8 % done in 1715.22s.
 Advancement : 88.8 % done in 1715.27s.
 Advancement : 88.9 % done in 1715.81s.
 Advancement : 88.9 % done in 1716.67s.
 Advancement : 88.9 % done in 1717.00s.
 Advancement : 88.9 % done in 1717.35s.
 Advancement : 89.0 % done in 1717.42s.
 Advancement : 89.0 % done in 1717.74s.
 Advancement : 89.0 % done in 1719.41s.
 Advancement : 89.0 % done in 1721.25s.
 Advancement : 89.1 % done in 1721.51s.
 Advancement : 89.1 % done in 1721.81s.
 Advancement : 89.1 % done in 1722.20s.
 Advancement : 89.1 % done in 1722.83s.
 Advancement : 89.2 % done in 1723.54s.
 Advancement : 89.2 % done in 1723.80s.
 Advancement : 89.2 % done in 1724.47s.
 Advancement : 89.2 % done in 1724.90s.
 Advancement : 89.3 % done in 1725.15s.
 Advancement : 89.3 % done in 1725.31s.
 Advancement : 89.3 % done in 1725.75s.
 Advancement : 89.3 % done in 1725.88s.
 Advancement : 89.4 % done in 1726.06s.
 Advancement : 89.4 % done in 1726.58s.
 Advancement : 89.4 % done in 1726.70s.
 Advancement : 89.5 % done in 1727.55s.
 Advancement : 89.5 % done in 1729.08s.
 Advancement : 89.5 % done in 1729.24s.
 Advancement : 89.5 % done in 1729.43s.
 Advancement : 89.5 % done in 1729.63s.
 Advancement : 89.6 % done in 1730.31s.
 Advancement : 89.6 % done in 1730.65s.
 Advancement : 89.6 % done in 1731.14s.
 Advancement : 89.6 % done in 1731.34s.
 Advancement : 89.7 % done in 1731.51s.
 Advancement : 89.7 % done in 1732.46s.
 Advancement : 89.7 % done in 1732.83s.
 Advancement : 89.8 % done in 1733.38s.
 Advancement : 89.8 % done in 1733.44s.
 Advancement : 89.8 % done in 1734.47s.
 Advancement : 89.8 % done in 1734.87s.
 Advancement : 89.8 % done in 1735.51s.
 Advancement : 89.9 % done in 1735.60s.
 Advancement : 89.9 % done in 1735.98s.
 Advancement : 89.9 % done in 1736.18s.
 Advancement : 90.0 % done in 1736.63s.
 Advancement : 90.0 % done in 1736.89s.
 Advancement : 90.0 % done in 1737.44s.
 Advancement : 90.0 % done in 1737.87s.
 Advancement : 90.0 % done in 1738.48s.
 Advancement : 90.1 % done in 1739.32s.
 Advancement : 90.1 % done in 1739.51s.
 Advancement : 90.1 % done in 1739.66s.
 Advancement : 90.1 % done in 1740.47s.
 Advancement : 90.2 % done in 1740.98s.
 Advancement : 90.2 % done in 1741.99s.
 Advancement : 90.2 % done in 1742.22s.
 Advancement : 90.2 % done in 1742.69s.
 Advancement : 90.3 % done in 1743.19s.
 Advancement : 90.3 % done in 1743.37s.
 Advancement : 90.3 % done in 1745.18s.
 Advancement : 90.3 % done in 1745.38s.
 Advancement : 90.4 % done in 1745.53s.
 Advancement : 90.4 % done in 1746.25s.
 Advancement : 90.4 % done in 1747.36s.
 Advancement : 90.5 % done in 1747.52s.
 Advancement : 90.5 % done in 1748.27s.
 Advancement : 90.5 % done in 1748.61s.
 Advancement : 90.5 % done in 1748.90s.
 Advancement : 90.5 % done in 1749.12s.
 Advancement : 90.6 % done in 1750.12s.
 Advancement : 90.6 % done in 1750.85s.
 Advancement : 90.6 % done in 1751.29s.
 Advancement : 90.6 % done in 1752.26s.
 Advancement : 90.7 % done in 1753.85s.
 Advancement : 90.7 % done in 1754.00s.
 Advancement : 90.7 % done in 1754.82s.
 Advancement : 90.8 % done in 1754.98s.
 Advancement : 90.8 % done in 1755.92s.
 Advancement : 90.8 % done in 1756.45s.
 Advancement : 90.8 % done in 1756.70s.
 Advancement : 90.8 % done in 1757.05s.
 Advancement : 90.9 % done in 1758.04s.
 Advancement : 90.9 % done in 1758.41s.
 Advancement : 90.9 % done in 1758.68s.
 Advancement : 91.0 % done in 1759.46s.
 Advancement : 91.0 % done in 1759.73s.
 Advancement : 91.0 % done in 1759.98s.
 Advancement : 91.0 % done in 1760.55s.
 Advancement : 91.0 % done in 1761.05s.
 Advancement : 91.1 % done in 1762.09s.
 Advancement : 91.1 % done in 1762.42s.
 Advancement : 91.1 % done in 1762.72s.
 Advancement : 91.1 % done in 1763.38s.
 Advancement : 91.2 % done in 1763.44s.
 Advancement : 91.2 % done in 1763.96s.
 Advancement : 91.2 % done in 1764.72s.
 Advancement : 91.2 % done in 1766.07s.
 Advancement : 91.3 % done in 1766.46s.
 Advancement : 91.3 % done in 1766.99s.
 Advancement : 91.3 % done in 1767.46s.
 Advancement : 91.3 % done in 1767.75s.
 Advancement : 91.4 % done in 1770.00s.
 Advancement : 91.4 % done in 1770.25s.
 Advancement : 91.4 % done in 1770.81s.
 Advancement : 91.5 % done in 1770.95s.
 Advancement : 91.5 % done in 1771.21s.
 Advancement : 91.5 % done in 1772.16s.
 Advancement : 91.5 % done in 1772.43s.
 Advancement : 91.5 % done in 1773.13s.
 Advancement : 91.6 % done in 1773.31s.
 Advancement : 91.6 % done in 1773.47s.
 Advancement : 91.6 % done in 1773.72s.
 Advancement : 91.6 % done in 1774.10s.
 Advancement : 91.7 % done in 1774.64s.
 Advancement : 91.7 % done in 1774.94s.
 Advancement : 91.7 % done in 1776.59s.
 Advancement : 91.8 % done in 1777.76s.
 Advancement : 91.8 % done in 1777.97s.
 Advancement : 91.8 % done in 1778.14s.
 Advancement : 91.8 % done in 1778.29s.
 Advancement : 91.8 % done in 1779.04s.
 Advancement : 91.9 % done in 1779.36s.
 Advancement : 91.9 % done in 1779.83s.
 Advancement : 91.9 % done in 1779.95s.
 Advancement : 92.0 % done in 1781.95s.
 Advancement : 92.0 % done in 1782.50s.
 Advancement : 92.0 % done in 1782.85s.
 Advancement : 92.0 % done in 1783.18s.
 Advancement : 92.0 % done in 1783.38s.
 Advancement : 92.1 % done in 1783.52s.
 Advancement : 92.1 % done in 1783.89s.
 Advancement : 92.1 % done in 1784.73s.
 Advancement : 92.2 % done in 1785.17s.
 Advancement : 92.2 % done in 1786.14s.
 Advancement : 92.2 % done in 1786.44s.
 Advancement : 92.2 % done in 1787.18s.
 Advancement : 92.2 % done in 1787.31s.
 Advancement : 92.3 % done in 1787.44s.
 Advancement : 92.3 % done in 1787.47s.
 Advancement : 92.3 % done in 1787.74s.
 Advancement : 92.3 % done in 1787.94s.
 Advancement : 92.4 % done in 1788.28s.
 Advancement : 92.4 % done in 1788.38s.
 Advancement : 92.4 % done in 1788.89s.
 Advancement : 92.5 % done in 1789.51s.
 Advancement : 92.5 % done in 1789.76s.
 Advancement : 92.5 % done in 1790.10s.
 Advancement : 92.5 % done in 1790.34s.
